Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Class_8_Accuracy,Class_9_Accuracy,Class_10_Accuracy,Confusion_Matrix
52,59.16863539,1.030138012,0.849340784,0.575577327,0.578974987,1568258309,47.58687259,75,29.38209332,73.75796178,4.215116279,99.54198473,80.66971081,98.28277046,97.68339768,24.41430333,2.600849257,"[[493, 10, 0, 0, 0, 528, 1, 0, 0, 4, 0], [0, 588, 0, 0, 0, 196, 0, 0, 0, 0, 0], [0, 229, 233, 0, 0, 331, 0, 0, 0, 0, 0], [0, 5, 0, 579, 0, 146, 0, 47, 0, 0, 8], [2, 64, 0, 0, 87, 1904, 0, 0, 0, 6, 1], [0, 2, 0, 0, 0, 1956, 0, 0, 0, 0, 7], [0, 0, 0, 0, 0, 599, 2650, 0, 35, 1, 0], [0, 1, 0, 0, 0, 6, 4, 1717, 0, 0, 19], [0, 0, 0, 0, 0, 25, 14, 3, 1771, 0, 0], [0, 0, 0, 0, 0, 1218, 8, 0, 0, 396, 0], [0, 14, 0, 0, 0, 1800, 11, 4, 0, 6, 49]]"
53,74.42344471,0.707459647,0.783280568,0.731114917,0.718635214,1598596638,72.39382239,45.66326531,87.76796974,85.60509554,32.31589147,81.78117048,98.75190259,99.37034917,98.56591285,79.34648582,22.66454352,"[[750, 10, 51, 0, 1, 127, 34, 7, 1, 39, 16], [22, 358, 317, 0, 0, 76, 1, 0, 0, 10, 0], [32, 1, 696, 0, 0, 55, 7, 0, 0, 2, 0], [0, 0, 0, 672, 0, 4, 5, 76, 0, 12, 16], [60, 28, 77, 14, 667, 942, 3, 29, 1, 114, 129], [29, 2, 77, 2, 0, 1607, 57, 10, 15, 128, 38], [0, 0, 0, 0, 0, 4, 3244, 0, 32, 5, 0], [0, 0, 0, 2, 0, 0, 5, 1736, 4, 0, 0], [0, 0, 0, 0, 0, 3, 23, 0, 1787, 0, 0], [7, 0, 0, 1, 1, 198, 102, 0, 6, 1287, 20], [40, 25, 6, 19, 43, 815, 115, 55, 5, 334, 427]]"
54,71.59410507,0.740997549,0.79768848,0.733583687,0.710653013,1624267535,82.62548263,82.01530612,86.12862547,81.65605096,82.65503876,14.24936387,87.48858447,99.71379508,95.36679537,82.675709,12.36730361,"[[856, 7, 29, 0, 112, 0, 1, 5, 0, 26, 0], [36, 643, 20, 0, 72, 1, 0, 0, 0, 12, 0], [34, 3, 683, 0, 69, 1, 0, 0, 0, 3, 0], [0, 0, 0, 641, 54, 0, 0, 76, 0, 6, 8], [83, 63, 4, 2, 1706, 2, 0, 33, 0, 124, 47], [95, 10, 56, 1, 1286, 280, 1, 14, 0, 186, 36], [7, 0, 8, 14, 109, 6, 2874, 0, 66, 181, 20], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [5, 0, 1, 0, 2, 0, 5, 70, 1729, 0, 1], [26, 0, 0, 0, 231, 4, 12, 0, 2, 1341, 6], [71, 14, 3, 9, 1185, 6, 11, 52, 5, 295, 233]]"
55,65.73855327,1.025695143,0.76631289,0.652425253,0.648238315,1656939583,64.96138996,73.46938776,70.23959647,79.23566879,0,98.16793893,98.69101979,99.02690326,93.65692223,37.29963009,2.919320594,"[[673, 4, 21, 0, 0, 323, 11, 0, 0, 4, 0], [0, 576, 4, 0, 0, 204, 0, 0, 0, 0, 0], [22, 11, 557, 0, 0, 200, 3, 0, 0, 0, 0], [0, 0, 0, 622, 0, 81, 2, 75, 0, 0, 5], [27, 51, 2, 0, 0, 1946, 1, 10, 0, 21, 6], [3, 1, 0, 0, 0, 1929, 13, 5, 0, 6, 8], [0, 0, 0, 0, 0, 35, 3242, 0, 7, 1, 0], [0, 0, 0, 4, 0, 0, 5, 1730, 0, 0, 8], [0, 0, 0, 0, 0, 8, 104, 3, 1698, 0, 0], [1, 0, 0, 0, 0, 923, 93, 0, 0, 605, 0], [2, 9, 0, 6, 0, 1704, 52, 17, 0, 39, 55]]"
56,67.51603105,0.864103232,0.825712263,0.678807979,0.680267167,1684944194,77.8957529,78.18877551,68.09583859,80.50955414,91.27906977,2.13740458,87.61035008,99.31310819,99.8896856,39.2108508,22.55838641,"[[807, 15, 5, 0, 193, 0, 2, 2, 2, 8, 2], [12, 613, 5, 0, 153, 1, 0, 0, 0, 0, 0], [32, 38, 540, 0, 179, 3, 0, 1, 0, 0, 0], [0, 0, 0, 632, 61, 0, 0, 77, 0, 0, 15], [41, 8, 0, 1, 1884, 0, 0, 21, 4, 0, 105], [30, 1, 0, 0, 1748, 42, 5, 7, 50, 8, 74], [2, 0, 0, 3, 148, 0, 2878, 0, 245, 7, 2], [0, 0, 0, 0, 0, 0, 2, 1735, 6, 0, 4], [0, 0, 0, 0, 2, 0, 0, 0, 1811, 0, 0], [17, 7, 0, 2, 807, 5, 22, 0, 11, 636, 115], [26, 0, 0, 6, 1321, 0, 6, 51, 49, 0, 425]]"
57,57.25053437,1.407067152,0.724487384,0.530171221,0.539395181,1712948806,52.7027027,40.81632653,34.42622951,71.71974522,0,98.82951654,98.93455099,92.55867201,81.30170987,11.89889026,0,"[[546, 0, 0, 0, 0, 455, 35, 0, 0, 0, 0], [0, 320, 2, 0, 0, 461, 1, 0, 0, 0, 0], [2, 1, 273, 0, 0, 512, 5, 0, 0, 0, 0], [0, 0, 0, 563, 0, 206, 2, 14, 0, 0, 0], [10, 0, 0, 0, 0, 2053, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1942, 23, 0, 0, 0, 0], [0, 0, 0, 0, 0, 31, 3250, 0, 4, 0, 0], [0, 0, 0, 3, 0, 121, 5, 1617, 1, 0, 0], [0, 0, 0, 0, 0, 49, 290, 0, 1474, 0, 0], [0, 0, 0, 0, 0, 1140, 289, 0, 0, 193, 0], [0, 0, 0, 0, 0, 1836, 41, 2, 0, 5, 0]]"
58,65.76105299,0.887297902,0.780817814,0.639476678,0.589077843,1738619703,89.67181467,85.33163265,8.448928121,86.11464968,79.84496124,0.559796438,91.35464231,98.79793932,99.17264203,16.09124538,48.03609342,"[[929, 7, 0, 0, 75, 0, 3, 0, 1, 4, 17], [45, 669, 0, 0, 68, 0, 0, 0, 0, 0, 2], [54, 536, 67, 0, 132, 0, 0, 0, 0, 0, 4], [0, 0, 0, 676, 12, 0, 0, 75, 0, 0, 22], [112, 79, 0, 7, 1648, 0, 0, 5, 0, 0, 213], [165, 13, 1, 9, 1403, 11, 3, 7, 3, 0, 350], [10, 0, 0, 18, 129, 0, 3001, 0, 79, 5, 43], [0, 0, 0, 0, 0, 0, 4, 1726, 1, 0, 16], [3, 0, 0, 0, 2, 0, 2, 5, 1798, 0, 3], [130, 11, 0, 5, 565, 0, 28, 0, 6, 261, 616], [110, 15, 0, 31, 802, 0, 0, 18, 3, 0, 905]]"
59,51.74935313,1.508344741,0.722143584,0.447318046,0.434417662,1761956880,8.687258687,50,8.827238335,54.14012739,0,99.54198473,96.13394216,80.25186033,91.34031991,3.020961776,0.106157113,"[[90, 1, 0, 0, 0, 933, 12, 0, 0, 0, 0], [0, 392, 0, 0, 0, 392, 0, 0, 0, 0, 0], [0, 130, 70, 0, 0, 591, 2, 0, 0, 0, 0], [0, 0, 0, 425, 0, 350, 0, 10, 0, 0, 0], [0, 0, 0, 0, 0, 2063, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1956, 9, 0, 0, 0, 0], [0, 0, 0, 0, 0, 120, 3158, 0, 7, 0, 0], [0, 0, 0, 0, 0, 304, 5, 1402, 21, 0, 15], [0, 0, 0, 0, 0, 40, 117, 0, 1656, 0, 0], [0, 0, 0, 0, 0, 1405, 168, 0, 0, 49, 0], [0, 0, 0, 0, 0, 1864, 18, 0, 0, 0, 2]]"
60,72.0159748,0.827010972,0.764106897,0.732746636,0.705392001,1792295211,84.94208494,56.50510204,86.8852459,85.35031847,49.37015504,77.15012723,79.11719939,99.71379508,98.06949807,79.46979038,9.447983015,"[[880, 6, 14, 0, 4, 78, 0, 27, 1, 26, 0], [30, 443, 223, 0, 1, 65, 0, 12, 0, 10, 0], [34, 1, 689, 0, 0, 62, 0, 1, 0, 6, 0], [0, 0, 0, 670, 4, 5, 1, 78, 0, 20, 7], [89, 98, 12, 6, 1019, 620, 0, 119, 4, 85, 12], [84, 11, 67, 1, 65, 1516, 1, 50, 19, 143, 8], [15, 0, 1, 0, 0, 80, 2599, 0, 110, 480, 0], [0, 0, 0, 0, 0, 0, 4, 1742, 1, 0, 0], [3, 0, 0, 0, 0, 2, 0, 30, 1778, 0, 0], [21, 0, 0, 2, 15, 275, 9, 1, 8, 1289, 2], [83, 17, 1, 19, 204, 782, 18, 151, 32, 399, 178]]"
61,76.47091911,0.70028342,0.792358573,0.757280183,0.748242336,1815632390,79.82625483,95.40816327,59.39470366,78.47133758,42.68410853,41.67938931,99.23896499,98.45449342,97.1869829,60.72749692,79.93630573,"[[827, 66, 33, 0, 13, 18, 20, 0, 0, 14, 45], [17, 748, 7, 0, 0, 0, 1, 0, 0, 1, 10], [35, 264, 471, 0, 0, 9, 8, 0, 0, 2, 4], [0, 0, 0, 616, 1, 0, 7, 75, 0, 0, 86], [111, 179, 13, 5, 881, 83, 3, 5, 0, 7, 777], [121, 83, 85, 0, 90, 819, 101, 9, 8, 44, 605], [0, 1, 0, 0, 0, 0, 3260, 0, 18, 5, 1], [0, 0, 0, 0, 0, 0, 5, 1720, 0, 0, 22], [2, 0, 0, 0, 0, 0, 47, 2, 1762, 0, 0], [31, 25, 2, 0, 16, 75, 84, 0, 6, 985, 398], [96, 39, 12, 11, 67, 36, 82, 8, 3, 24, 1506]]"
62,55.05681179,1.703586707,0.796349074,0.566420537,0.564073761,1841303284,80.5019305,58.92857143,57.62925599,75.03184713,97.86821705,0,61.30898021,90.84144247,97.90402648,2.836004932,0.212314225,"[[834, 0, 0, 0, 202, 0, 0, 0, 0, 0, 0], [9, 462, 5, 0, 308, 0, 0, 0, 0, 0, 0], [32, 8, 457, 0, 296, 0, 0, 0, 0, 0, 0], [0, 0, 0, 589, 183, 0, 0, 13, 0, 0, 0], [44, 0, 0, 0, 2020, 0, 0, 0, 0, 0, 0], [28, 0, 2, 0, 1935, 0, 0, 0, 0, 0, 0], [21, 0, 0, 5, 1157, 0, 2014, 0, 79, 9, 0], [0, 0, 0, 4, 151, 0, 0, 1587, 5, 0, 0], [1, 0, 0, 0, 37, 0, 0, 0, 1775, 0, 0], [19, 0, 0, 0, 1557, 0, 0, 0, 0, 46, 0], [28, 2, 0, 0, 1848, 0, 0, 1, 1, 0, 4]]"
63,67.83665204,0.872162852,0.743315326,0.665683548,0.62352415,1876309050,72.68339768,10.96938776,89.28121059,80.38216561,10.31976744,42.59541985,90.1978691,99.71379508,98.06949807,96.05425401,41.985138,"[[753, 0, 30, 0, 0, 26, 10, 44, 4, 154, 15], [25, 86, 512, 0, 6, 41, 0, 12, 2, 100, 0], [33, 0, 708, 0, 0, 33, 3, 0, 2, 14, 0], [0, 0, 1, 631, 0, 1, 2, 89, 0, 21, 40], [69, 2, 80, 37, 213, 202, 4, 156, 7, 534, 760], [91, 0, 60, 1, 5, 837, 32, 41, 82, 565, 251], [0, 0, 0, 0, 0, 0, 2963, 0, 67, 255, 0], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [0, 0, 0, 0, 0, 0, 7, 28, 1778, 0, 0], [2, 0, 0, 0, 6, 3, 23, 0, 10, 1558, 20], [57, 0, 6, 23, 3, 73, 38, 145, 32, 716, 791]]"
64,70.94723816,0.798024136,0.762674363,0.719497597,0.701676841,1899646227,88.70656371,75.25510204,69.10466583,87.13375796,87.69379845,30.22900763,85.75342466,92.10074413,92.93987865,75.52404439,7.006369427,"[[919, 5, 4, 0, 81, 1, 1, 0, 0, 25, 0], [64, 590, 25, 0, 90, 4, 0, 0, 0, 11, 0], [57, 121, 548, 0, 63, 3, 0, 0, 0, 1, 0], [7, 9, 0, 684, 38, 0, 0, 31, 0, 3, 13], [134, 9, 7, 5, 1810, 18, 0, 0, 0, 67, 14], [208, 5, 35, 1, 1024, 594, 0, 1, 0, 75, 22], [11, 0, 15, 5, 110, 106, 2817, 0, 36, 167, 18], [0, 10, 0, 18, 67, 0, 5, 1609, 0, 0, 38], [5, 0, 45, 1, 56, 2, 14, 5, 1685, 0, 0], [53, 0, 0, 0, 295, 36, 10, 0, 0, 1225, 3], [127, 13, 0, 27, 1375, 27, 0, 2, 0, 181, 132]]"
65,75.3121836,0.768503678,0.746005831,0.759856268,0.730266084,1927650839,91.98841699,89.15816327,72.25725095,87.77070064,46.80232558,61.06870229,98.90410959,99.71379508,98.06949807,60.17262639,29.93630573,"[[953, 21, 6, 0, 10, 3, 14, 23, 1, 5, 0], [73, 699, 5, 0, 0, 4, 1, 0, 0, 2, 0], [58, 148, 573, 0, 0, 3, 10, 0, 0, 1, 0], [0, 0, 0, 689, 3, 1, 3, 76, 0, 1, 12], [413, 149, 20, 49, 966, 220, 6, 107, 3, 26, 105], [310, 53, 85, 19, 97, 1200, 54, 23, 14, 45, 65], [7, 0, 0, 1, 0, 0, 3249, 0, 26, 2, 0], [0, 0, 0, 0, 0, 0, 5, 1742, 0, 0, 0], [4, 0, 0, 0, 0, 0, 23, 8, 1778, 0, 0], [225, 14, 1, 13, 58, 158, 119, 0, 10, 976, 48], [256, 56, 10, 76, 356, 191, 114, 102, 7, 152, 564]]"
66,72.70221622,0.756643566,0.840248852,0.719642023,0.727408523,1950988016,63.41698842,83.80102041,78.68852459,74.9044586,57.55813953,15.26717557,95.28158295,98.34001145,97.95918367,35.9432799,90.44585987,"[[657, 31, 58, 0, 133, 3, 4, 4, 2, 21, 123], [3, 657, 5, 0, 102, 1, 0, 0, 0, 0, 16], [29, 39, 624, 0, 87, 1, 1, 0, 0, 0, 12], [0, 0, 0, 588, 1, 0, 0, 72, 0, 0, 124], [26, 55, 0, 0, 1188, 3, 0, 2, 0, 0, 790], [4, 2, 17, 0, 601, 300, 4, 5, 11, 0, 1021], [0, 0, 0, 0, 17, 0, 3130, 0, 56, 9, 73], [0, 0, 0, 0, 0, 0, 5, 1718, 0, 0, 24], [0, 0, 0, 0, 2, 0, 3, 3, 1776, 0, 29], [1, 2, 3, 0, 82, 17, 47, 0, 4, 583, 883], [2, 0, 0, 0, 162, 0, 2, 14, 0, 0, 1704]]"
67,56.8961638,1.441012827,0.864514036,0.526148777,0.530494865,1981326345,23.93822394,46.81122449,44.51450189,74.01273885,0.048449612,99.54198473,97.53424658,97.30967373,83.06674021,10.23427867,1.751592357,"[[248, 0, 0, 0, 0, 771, 16, 0, 0, 1, 0], [0, 367, 9, 0, 0, 408, 0, 0, 0, 0, 0], [0, 0, 353, 0, 0, 437, 3, 0, 0, 0, 0], [0, 0, 0, 581, 0, 162, 4, 35, 0, 0, 3], [1, 1, 0, 0, 1, 2055, 2, 0, 0, 1, 3], [0, 0, 0, 0, 0, 1956, 9, 0, 0, 0, 0], [0, 0, 0, 0, 0, 77, 3204, 0, 4, 0, 0], [0, 0, 0, 12, 0, 7, 5, 1700, 3, 0, 20], [0, 0, 0, 0, 0, 20, 287, 0, 1506, 0, 0], [0, 0, 0, 0, 0, 1172, 284, 0, 0, 166, 0], [0, 4, 0, 0, 0, 1799, 46, 2, 0, 0, 33]]"
68,71.47598155,0.754380876,0.767206939,0.701711333,0.660987622,2016332112,83.2046332,90.43367347,17.27616646,83.18471338,67.05426357,1.577608142,88.67579909,98.62621637,98.17981247,73.18125771,70.48832272,"[[862, 46, 1, 0, 61, 0, 1, 0, 0, 26, 39], [32, 709, 0, 0, 31, 0, 0, 0, 0, 10, 2], [41, 530, 137, 0, 76, 0, 0, 0, 0, 6, 3], [0, 0, 0, 653, 2, 0, 0, 76, 0, 0, 54], [93, 119, 0, 21, 1384, 0, 0, 8, 0, 20, 419], [130, 54, 31, 17, 977, 31, 1, 9, 0, 76, 639], [1, 2, 0, 5, 72, 0, 2913, 0, 41, 216, 35], [0, 0, 0, 1, 0, 0, 5, 1723, 0, 0, 18], [4, 0, 0, 1, 0, 0, 15, 7, 1780, 0, 6], [26, 6, 0, 0, 164, 0, 9, 0, 1, 1187, 229], [72, 35, 0, 28, 357, 0, 3, 7, 0, 54, 1328]]"
69,74.37282034,0.719213808,0.760559868,0.739223468,0.705561794,2039669290,84.26640927,84.56632653,47.03656999,88.02547771,51.64728682,14.1475827,97.62557078,99.65655409,98.34528406,90.87546239,56.95329087,"[[873, 10, 1, 1, 44, 0, 15, 17, 1, 47, 27], [39, 663, 1, 0, 39, 0, 0, 12, 1, 29, 0], [49, 270, 373, 0, 72, 0, 5, 12, 0, 11, 1], [0, 0, 0, 691, 1, 0, 3, 76, 0, 9, 5], [92, 80, 2, 125, 1066, 1, 0, 59, 1, 154, 484], [117, 19, 12, 107, 418, 278, 80, 48, 34, 327, 525], [0, 0, 0, 7, 0, 0, 3207, 0, 42, 28, 1], [0, 0, 0, 1, 0, 0, 5, 1741, 0, 0, 0], [0, 0, 0, 2, 0, 0, 18, 10, 1783, 0, 0], [8, 0, 0, 9, 25, 0, 39, 0, 6, 1474, 61], [77, 14, 0, 105, 103, 0, 47, 107, 5, 353, 1073]]"
70,65.94667567,0.950558554,0.813833977,0.651089969,0.626822361,2072341337,84.65250965,88.7755102,41.10970996,73.50318471,90.69767442,8.34605598,93.97260274,95.07727533,98.56591285,40.01233046,1.486199575,"[[877, 48, 2, 0, 101, 0, 2, 0, 0, 6, 0], [28, 696, 0, 0, 60, 0, 0, 0, 0, 0, 0], [44, 329, 326, 0, 92, 2, 0, 0, 0, 0, 0], [0, 47, 0, 577, 152, 0, 0, 9, 0, 0, 0], [88, 89, 0, 0, 1872, 0, 0, 0, 0, 15, 0], [125, 23, 21, 0, 1612, 164, 4, 0, 0, 10, 6], [5, 4, 2, 0, 127, 8, 3087, 0, 35, 17, 0], [0, 3, 0, 2, 71, 0, 5, 1661, 4, 0, 1], [3, 0, 0, 0, 6, 0, 17, 0, 1787, 0, 0], [53, 111, 0, 0, 787, 4, 16, 0, 2, 649, 0], [76, 13, 0, 0, 1715, 1, 16, 1, 1, 33, 28]]"
71,68.66914164,0.857142593,0.82318864,0.652074204,0.635408664,2105013385,73.55212355,9.948979592,74.52711223,74.9044586,0.968992248,96.13231552,97.80821918,97.08070979,98.40044126,69.91368681,24.04458599,"[[762, 0, 22, 0, 0, 220, 4, 0, 0, 23, 5], [4, 78, 339, 0, 0, 354, 0, 0, 0, 9, 0], [32, 0, 591, 0, 0, 165, 3, 0, 0, 2, 0], [0, 0, 0, 588, 0, 27, 16, 70, 0, 2, 82], [33, 2, 41, 0, 20, 1808, 0, 0, 0, 56, 104], [14, 0, 3, 0, 0, 1889, 9, 1, 0, 38, 11], [0, 0, 0, 0, 0, 32, 3213, 0, 18, 22, 0], [0, 0, 0, 1, 0, 1, 5, 1696, 10, 0, 34], [0, 0, 0, 0, 0, 5, 24, 0, 1784, 0, 0], [2, 0, 0, 0, 0, 449, 31, 0, 1, 1134, 5], [6, 3, 0, 0, 0, 1187, 39, 2, 0, 194, 453]]"
72,69.0797615,0.765696213,0.806857746,0.691828743,0.656297836,2140019151,84.74903475,86.60714286,46.15384615,85.98726115,88.71124031,2.748091603,92.87671233,98.91242129,97.2421401,74.47595561,2.547770701,"[[878, 23, 2, 0, 105, 0, 3, 0, 0, 25, 0], [28, 679, 0, 0, 70, 0, 0, 0, 0, 7, 0], [37, 296, 366, 0, 90, 2, 0, 0, 0, 2, 0], [0, 0, 0, 675, 38, 0, 0, 72, 0, 0, 0], [79, 80, 0, 5, 1831, 0, 0, 12, 0, 57, 0], [94, 17, 11, 1, 1700, 54, 6, 10, 0, 67, 5], [8, 2, 0, 12, 77, 1, 3051, 0, 50, 75, 9], [0, 1, 0, 3, 7, 0, 5, 1728, 0, 0, 3], [3, 0, 0, 1, 6, 0, 10, 30, 1763, 0, 0], [19, 2, 0, 2, 379, 0, 11, 0, 1, 1208, 0], [49, 16, 0, 32, 1571, 0, 11, 14, 1, 142, 48]]"
73,75.919676,0.665779934,0.832638433,0.739543907,0.755745771,2168023765,54.44015444,83.16326531,66.07818411,82.03821656,42.92635659,92.67175573,99.48249619,98.56897539,95.64258136,66.21454994,32.27176221,"[[564, 36, 29, 0, 5, 300, 61, 2, 1, 27, 11], [0, 652, 1, 0, 2, 119, 1, 0, 0, 9, 0], [2, 80, 524, 0, 0, 177, 9, 0, 0, 1, 0], [0, 0, 0, 644, 0, 3, 15, 74, 0, 3, 46], [6, 77, 0, 2, 886, 889, 3, 8, 1, 45, 147], [0, 3, 1, 0, 5, 1821, 52, 7, 3, 44, 29], [0, 0, 0, 0, 0, 0, 3268, 0, 17, 0, 0], [0, 0, 0, 0, 0, 0, 5, 1722, 4, 0, 16], [0, 0, 0, 0, 0, 2, 77, 0, 1734, 0, 0], [0, 0, 0, 0, 22, 334, 173, 0, 0, 1074, 19], [0, 20, 0, 8, 177, 783, 112, 14, 0, 162, 608]]"
74,71.78535268,0.72093042,0.810996853,0.705429378,0.704489832,2196028378,83.3011583,87.5,43.75788146,81.91082803,85.5620155,15.8778626,95.64687976,96.85174585,98.84169884,43.83477189,42.88747346,"[[863, 43, 0, 0, 112, 0, 4, 0, 1, 9, 4], [21, 686, 1, 0, 72, 3, 0, 0, 0, 0, 1], [41, 302, 347, 0, 100, 3, 0, 0, 0, 0, 0], [0, 15, 0, 643, 20, 0, 0, 39, 0, 0, 68], [65, 90, 0, 2, 1766, 1, 0, 0, 0, 0, 140], [78, 22, 8, 0, 1437, 312, 6, 1, 3, 9, 89], [2, 2, 0, 4, 60, 2, 3142, 0, 47, 11, 15], [0, 1, 0, 0, 0, 0, 5, 1692, 2, 0, 47], [1, 0, 0, 0, 2, 1, 16, 0, 1792, 0, 1], [29, 21, 0, 0, 588, 47, 28, 0, 4, 711, 194], [42, 25, 0, 11, 975, 6, 13, 2, 0, 2, 808]]"
75,74.5359433,0.726690183,0.783594377,0.734947021,0.725981649,2231034143,83.3976834,53.57142857,85.37200504,83.18471338,44.37984496,82.13740458,99.8173516,99.02690326,88.25151682,70.40690506,18.89596603,"[[864, 4, 15, 0, 7, 81, 41, 2, 0, 21, 1], [24, 420, 247, 0, 2, 78, 2, 0, 0, 11, 0], [33, 1, 677, 0, 0, 70, 11, 0, 0, 1, 0], [0, 0, 0, 653, 4, 5, 20, 74, 0, 11, 18], [113, 30, 79, 1, 916, 747, 11, 17, 0, 106, 44], [86, 7, 56, 0, 17, 1614, 71, 1, 0, 100, 13], [0, 0, 0, 0, 0, 0, 3279, 0, 5, 1, 0], [0, 0, 0, 1, 0, 0, 5, 1730, 4, 0, 7], [0, 0, 0, 0, 0, 2, 211, 0, 1600, 0, 0], [20, 0, 0, 0, 13, 261, 185, 0, 0, 1142, 1], [92, 26, 2, 12, 234, 626, 172, 12, 0, 352, 356]]"
76,80.0877489,0.54854871,0.827121295,0.795834244,0.801119176,2254371322,87.83783784,78.95408163,82.84993695,82.03821656,78.73062016,51.60305344,98.41704718,99.02690326,98.56591285,73.55117139,43.84288747,"[[910, 6, 2, 0, 77, 5, 13, 2, 1, 19, 1], [44, 619, 26, 0, 60, 24, 0, 0, 0, 11, 0], [38, 1, 657, 0, 35, 56, 3, 0, 0, 3, 0], [0, 0, 0, 644, 10, 0, 1, 76, 0, 1, 53], [96, 58, 2, 2, 1625, 72, 0, 15, 0, 53, 141], [109, 2, 14, 0, 610, 1014, 21, 10, 3, 83, 99], [0, 0, 0, 0, 7, 0, 3233, 0, 38, 6, 1], [0, 0, 0, 0, 0, 0, 5, 1730, 0, 0, 12], [1, 0, 0, 0, 0, 3, 16, 6, 1787, 0, 0], [39, 0, 0, 0, 168, 100, 59, 0, 6, 1193, 57], [88, 7, 0, 13, 706, 61, 39, 26, 3, 115, 826]]"
